oqmd_id,formula,Ef,num_atoms
361802,SrPuSc2,0.389828485000001,4.0
500432,PuBe2Pb,0.3898582225,4.0
834384,NpCrIr,0.38985901375,3.0
952012,ThUGa,0.389865746666666,3.0
510489,UAl2Pb,0.38987663875,4.0
408132,LiPa2Zn,0.38988026,4.0
400233,Pm2ErPa,0.38991279125,4.0
468136,PuTaPd2,0.3899543725,4.0
538501,ThZrW2,0.389993612499998,4.0
462760,TbPu2Zn,0.389996671333332,4.0
884073,NpTeMo,0.390103755972223,3.0
519913,MgNp2Ga,0.390105714583332,4.0
407576,LuPa2Ni,0.39010858625,4.0
370670,PmNpOs2,0.3901164696875,4.0
510957,UAl2Tl,0.3901618725,4.0
501950,AcBe2Bi,0.390180769375001,4.0
407780,TmPa2Ni,0.390181235,4.0
479951,NaErTh2,0.390194852287088,4.0
543093,NpGaRe2,0.3902023040625,4.0
854522,PaGaPb,0.390214645,3.0
507186,RbPuAg2,0.39022896125,4.0
403786,KAc2Ho,0.390232444166668,4.0
402873,Ac2SbW,0.3902980025,4.0
514738,PuCoHg2,0.390321447516866,4.0
417442,Ba2ThHg,0.390324613758433,4.0
366327,Na2ThHg,0.390335598332609,4.0
487504,ZrNpNb2,0.390366125312498,4.0
515312,CsPaAu2,0.39042848,4.0
440796,LaU2Te,0.390434594166668,4.0
480383,HoTh2Np,0.390439736979167,4.0
534309,Tb2ThAl,0.390441335166665,4.0
555019,UCd2Rh,0.39047237375,4.0
495836,Dy2NpZn,0.390540684479165,4.0
1532474,Pa3(CrW)2,0.39065772285714423,7.0
326294,EuPa,0.390683375000001,2.0
439596,NaEr2Pu,0.390739349787088,4.0
441481,U2CdBi,0.390744031250001,4.0
1533610,Pa2BW,0.3908412412500013,4.0
552843,AcDyTc2,0.390857358958333,4.0
513246,ThHg2Os,0.390880697516865,4.0
462786,HoPu2Mo,0.390881034166668,4.0
401480,Pm2YPa,0.3908960125,4.0
442082,TmU2As,0.39089788625,4.0
475172,YbLu2Pa,0.3909101775,4.0
883428,LuThMo,0.390937468333333,3.0
563083,YbThTi2,0.390945990606868,4.0
441991,ZrU2Sb,0.390966293749999,4.0
556668,PuZr2Si,0.390998391249999,4.0
959346,AcPaNi,0.390998564166668,3.0
392580,NpV2Fe,0.391020660312501,4.0
962465,PuTaTe,0.391045028888891,3.0
853197,AcBeCu,0.391056614166667,3.0
914666,AcTiZn,0.391069699571245,3.0
456730,Ho2NpRu,0.391070348645836,4.0
480003,TbTh2Tc,0.391074947583333,4.0
914972,PuZrZn,0.391086320000001,3.0
541277,PaRe2Ir,0.39112517,4.0
549473,PrGd2Pa,0.391150249374999,4.0
457501,NaHo2Pu,0.391185728120423,4.0
919743,PaNbAl,0.39119945,3.0
456747,Ho2PaTc,0.391231382083336,4.0
486938,TmUNb2,0.39123256875,4.0
372120,PuUTl2,0.391232743749999,4.0
958498,UMnFe,0.3912449304023,3.0
488085,YThNb2,0.39125207625,4.0
407845,LiPa2Ti,0.391271444053435,4.0
403455,KAc2Er,0.391290257500001,4.0
407790,Pa2TaBi,0.39129523625,4.0
522650,PuInGa2,0.39133313,4.0
903801,DyPaMn,0.391342979846743,3.0
530242,PuNpNi2,0.3913659853125,4.0
527677,AcGdFe2,0.39140130125,4.0
408938,AcPa2Bi,0.391408989375001,4.0
456570,Ho2NpZn,0.391411641145835,4.0
1539031,Ac2SmTh2,0.39149065650000026,5.0
407400,PmPa2Ni,0.391490959375,4.0
972924,ThRePd,0.39149239166666777,3.0
549805,Gd2PuRe,0.391515304999999,4.0
387135,ThTaCr2,0.391534175,4.0
374573,Sm2DyPa,0.391539377083332,4.0
481368,Th2NpSb,0.3915497615625,4.0
488462,NpNb2W,0.391583602812499,4.0
392460,DyPaV2,0.391596610833333,4.0
413978,NpCo2Hg,0.391600799070933,4.0
460606,Pu2CrCo,0.39160556,4.0
887380,TbPuIn,0.39161836511111,3.0
973722,AcDyRe,0.39164142027777754,3.0
441503,U2NiW,0.391644645,4.0
460978,LiPu2B,0.391682914999999,4.0
860134,ThTaCo,0.391687079999999,3.0
360783,DySc2U,0.391707202083333,4.0
532784,UTa2Zn,0.391739308749999,4.0
501058,YbPuBe2,0.391760525,4.0
440013,CeU2Rh,0.391777700625001,4.0
835548,PuCrBi,0.391800798333334,3.0
549521,Gd2NpZn,0.3918048515625,4.0
908540,PuBMo,0.391814463333333,3.0
400470,AcPm2Os,0.391824601875,4.0
882392,AcSnMo,0.391833028549598,3.0
408026,ZrPa2W,0.391859735000001,4.0
924855,HfPaSn,0.391864649382933,3.0
482156,UZn2Bi,0.39190214,4.0
894714,NaNpIr,0.391912390132783,3.0
483266,UZn2Re,0.3919218925,4.0
475276,HoLu2Np,0.391968034479167,4.0
519604,Np2AlRe,0.392004179375,4.0
555232,UCd2Sb,0.392013722500001,4.0
517886,CeNp2Te,0.392058042916666,4.0
841030,PaVRe,0.392147961666668,3.0
910744,BaThBi,0.392176828333333,3.0
442396,ZrU2Si,0.392214078749999,4.0
505970,SrUAg2,0.3922170075,4.0
461200,Pu2ThU,0.392228243749999,4.0
451664,AcOsRh2,0.392241210625,4.0
363142,ThSc2W,0.392243355,4.0
391829,NpV2Co,0.392254332812502,4.0
328540,NaPu,0.392257029574176,2.0
561215,AcSmTi2,0.392276724356868,4.0
447991,HoThMo2,0.392298836666667,4.0
374580,SrSm2Pu,0.39230581125,4.0
551457,ErPuTc2,0.3923223875,4.0
909033,NpFeB,0.392337257083333,3.0
563139,AcLaTi2,0.392345121231869,4.0
895825,PuNpAu,0.392378403749999,3.0
299171,Pr3Np,0.392383979687499,4.0
517952,EuNp2Au,0.392413633125,4.0
459746,PuBiIr2,0.392417661250001,4.0
412012,LiAcCo2,0.392436923125,4.0
441513,U2VRe,0.392459196250002,4.0
435408,Tm2ThRe,0.392492203750001,4.0
518698,YNp2Sn,0.3924940251622,4.0
306599,PuRe,0.392505437500001,2.0
479188,LiThB2,0.39250701,4.0
462898,CePu2Fe,0.392521400625,4.0
408730,Pa2BeW,0.3925642175,4.0
399932,Pm2HoPa,0.392580227916667,4.0
868696,NpNbGe,0.392596798749999,3.0
414128,PmNpCo2,0.392620132187501,4.0
857351,YPuGa,0.392628773333333,3.0
407459,MgZrPa2,0.392660427708333,4.0
545113,Sr2PuZn,0.3926969925,4.0
519892,ZrNp2Os,0.392719268124999,4.0
479688,DyTh2Be,0.392732110833332,4.0
860352,TbPaCo,0.392749541777777,3.0
860329,MgUCo,0.392763125277777,3.0
369415,PuMgOs2,0.392773725208333,4.0
489711,Ce2HfTh,0.392804037499999,4.0
972737,AcErRe,0.3928299125,3.0
437307,Tm2UHg,0.392852767508434,4.0
400087,Pm2PaRu,0.39287977875,4.0
579523,NpSiPb,0.392908192083333,3.0
461865,CaLuPu2,0.39292132125,4.0
402009,RbCaAc2,0.39292342375,4.0
562416,AcTi2Cd,0.392923521231868,4.0
519215,Np2CrTc,0.392932819375,4.0
407811,TmZrPa2,0.392933422500001,4.0
376358,USi2Bi,0.392935295,4.0
956672,ThNbFe,0.392963759999999,3.0
416414,PuHf2Rh,0.392973917500001,4.0
461129,Pu2FeB,0.392982985000002,4.0
974112,AcGdRe,0.3929849533333325,3.0
519646,Np2AgOs,0.393013338749999,4.0
319476,Ac3Be,0.393038706875,4.0
960300,CaPaNi,0.393047606666668,3.0
407413,Pa2AgHg,0.393060111883433,4.0
951817,PrUGa,0.393070500833333,3.0
889205,AcHfIn,0.393080539166667,3.0
517496,PuCuAu2,0.3930959,4.0
501785,ThBe2Pb,0.393117015,4.0
310408,PuW3,0.393136242499999,4.0
390432,Pr2URh,0.393153727500001,4.0
402884,Ac2GdCu,0.393182811875,4.0
401607,Ac2TbPu,0.393209835083333,4.0
561008,AcPmTi2,0.393255843106869,4.0
407460,ThUPa2,0.39331607125,4.0
322589,Th3C,0.393316760625,4.0
479618,BaTh2Cd,0.3933416575,4.0
436665,Tm2PuBe,0.3933452775,4.0
394085,Mg2PaAg,0.393350418541665,4.0
407108,YPa2In,0.393368078750001,4.0
503877,AcBeRu2,0.393396098125001,4.0
449485,NpTeMo2,0.393420334479167,4.0
867189,UNbGe,0.393431659999999,3.0
930613,GdNpPb,0.393455857916667,3.0
556852,PuZr2As,0.39345881875,4.0
446123,Li2UTl,0.3934947425,4.0
1206906,Pa(HgPb)2,0.393495292013493,5.0
408503,ScPa2Pb,0.393506088750001,4.0
460407,CePu2Ti,0.393506334678433,4.0
534434,Tb2ThSi,0.393514546416664,4.0
960262,UBeNi,0.393531224999999,3.0
402204,Ac2HoBe,0.393542690416668,4.0
885951,SrURh,0.393580358333333,3.0
463259,CsPaPd2,0.3935833325,4.0
532999,AcTb2Hg,0.393588472050098,4.0
942233,PrPaAl,0.393660834166667,3.0
297774,Dy3U,0.393684883749997,4.0
416315,Hf2PaBe,0.3937206275,4.0
403303,NaAc2Mn,0.393732245088813,4.0
396088,AcMg2V,0.393735568541665,4.0
413418,NpMnCo2,0.393745049364226,4.0
392596,AcV2Si,0.393774001875,4.0
477502,ThVB2,0.3937836675,4.0
555364,TbUCd2,0.393803515083333,4.0
563248,GdUTi2,0.393805272481868,4.0
551306,NpCoTc2,0.393814632812502,4.0
897034,PuZrSb,0.393822328333332,3.0
481085,HfTh2Fe,0.393834888749998,4.0
518349,Np2VGe,0.393843394374999,4.0
442333,ZrU2Au,0.393883732500001,4.0
561787,PuTi2Mo,0.393884735606868,4.0
395153,Mg2PaPb,0.393899102916666,4.0
537023,Nd2LuPa,0.39391386625,4.0
1535278,Hf2Pa3Zn,0.39391579999999965,6.0
490533,Ce2UAu,0.393916815,4.0
473639,NpPaMn2,0.393924998415949,4.0
1206895,Pa(CrPb)2,0.393932708000001,5.0
519165,Np2MnNi,0.393940014676724,4.0
501498,NpBe2Nb,0.3939598528125,4.0
910127,PaCdB,0.393964096666667,3.0
861438,GdUCo,0.3939688225,3.0
931934,PuBeTc,0.393971021666667,3.0
499882,PaBe2Ag,0.393973518125001,4.0
909451,AcCuB,0.393992330833334,3.0
403559,Ac2UPt,0.3940372475,4.0
377610,AcMnSi2,0.394058347176725,4.0
407010,LaPa2Co,0.394105300000001,4.0
897511,PuNpGa,0.394107452083333,3.0
475933,Lu2PuBe,0.394190105,4.0
539584,LuPaW2,0.394196393750001,4.0
472130,ThMn2Re,0.394247391853451,4.0
481286,DyTh2Cr,0.394279733333332,4.0
561856,AcYTi2,0.394294442481868,4.0
899560,TbUPd,0.394297466777777,3.0
461352,LaPu2Nb,0.394312075,4.0
439226,Er2PuBe,0.394330194999999,4.0
384649,La2UCd,0.394372646249999,4.0
519130,Np2PaTi,0.394378172178435,4.0
402139,Ac2MnCd,0.394395122801725,4.0
539463,USiW2,0.394401,4.0
908911,LiPuB,0.394411603333333,3.0
455123,AcIn2Mo,0.394411873125,4.0
571480,LiAcOs,0.394431794166666,3.0
412710,DyPuCo2,0.394445990833332,4.0
461050,CaPu2Ag,0.394467150624999,4.0
518358,HfNp2Sb,0.394475208125,4.0
479913,NaHoTh2,0.394477303953755,4.0
461349,CaTmPu2,0.394552427500001,4.0
1207243,Ac(YSc)2,0.394571822500001,5.0
370889,PaTl2As,0.39458763875,4.0
402355,Ac2TmCr,0.39459795375,4.0
542555,UFeRe2,0.394610756250001,4.0
407616,ThPa2Cu,0.3946272325,4.0
462184,DyPu2Mo,0.394646775833333,4.0
506176,UAg2As,0.39467636875,4.0
951823,ZrNpGa,0.394691785416665,3.0
566705,KPaPt,0.394773718333334,3.0
401903,KAc2Tm,0.394828095,4.0
441677,U2FeSn,0.394830923287198,4.0
876130,UTcRu,0.394892646666667,3.0
549889,CeGd2Pa,0.394901129375,4.0
462120,Pu2ScBe,0.394903461250001,4.0
884726,TmThMo,0.394907556666666,3.0
408358,SmPa2Ni,0.394922133125,4.0
973486,AcTmRe,0.3949415458333334,3.0
978840,HoUBi,0.394958788888889,3.0
402038,Ac2ScCr,0.394969827500001,4.0
393563,NpV2Ni,0.3950009253125,4.0
475134,DyLu2Np,0.395017596145832,4.0
461312,LiPu2U,0.395039426249999,4.0
527097,NpFe2Te,0.395053859479167,4.0
1540150,Th2Nb2Cd,0.3950654139999997,5.0
519327,Np2NiRu,0.395097115625001,4.0
844318,HfNpTe,0.395117737638889,3.0
498446,NpScPb2,0.3951304715625,4.0
365831,Na2ThGe,0.395166663324176,4.0
461517,KPu2Au,0.39517020875,4.0
479210,NaTh2Nb,0.395174584787087,4.0
480634,TmTh2V,0.3952320675,4.0
416753,AcHf2Zr,0.395254423125,4.0
546035,NpTiBi2,0.395270479365934,4.0
519220,Np2NbOs,0.395274130624998,4.0
545335,NaSr2Pu,0.395294962287088,4.0
852296,PuCuSi,0.395308585,3.0
556319,Zr2UCr,0.39531509125,4.0
347019,Ac3Pa,0.395365511875,4.0
474023,UMn2Hg,0.395375478111883,4.0
506553,UAg2Pd,0.395383505,4.0
448728,NpCrMo2,0.3953907653125,4.0
321463,NpBe3,0.3954051678125,4.0
412918,SrPuCo2,0.39543249,4.0
403819,SrAc2Ni,0.39544601875,4.0
884040,NpMoPt,0.395494870416667,3.0
471806,AcEuMn2,0.39549941372845,4.0
408377,ErPa2Ni,0.395502442500001,4.0
407213,GdPa2Ni,0.395509383125001,4.0
419087,Ba2NaPu,0.395526562287088,4.0
934413,EuNpRu,0.395528427083335,3.0
361644,NdNpSc2,0.3955602965625,4.0
480473,CsTh2Sb,0.39558520375,4.0
572757,ThCrOs,0.395597326666665,3.0
537649,Nd2NpSn,0.3956031960997,4.0
557927,ThZr2Np,0.3956188028125,4.0
440996,U2FeAu,0.395631715,4.0
387449,ErPaCr2,0.3956398175,4.0
408656,PmPa2Pb,0.395680101875,4.0
479891,Th2PaV,0.3956904,4.0
361325,Sc2PaV,0.39569538,4.0
409179,UPa2B,0.395758761250001,4.0
519238,Np2AsW,0.395780379375001,4.0
527327,PuZrFe2,0.395787695000001,4.0
457124,Ho2PuBe,0.395802375833335,4.0
406973,SrPa2Pt,0.395807012500001,4.0
460935,CaErPu2,0.395815584999999,4.0
460532,DyPu2U,0.395911914583332,4.0
476303,Lu2NpSn,0.395921608599699,4.0
386404,DyThCr2,0.395964695833332,4.0
963520,PaTaSn,0.396032317716266,3.0
408698,HoPa2Ni,0.396041796666668,4.0
908408,ThBMo,0.396062639999999,3.0
500957,LuNpBe2,0.396084926562501,4.0
302422,CsAc3,0.396099011875,4.0
860833,AcMnCo,0.396100106235634,3.0
445334,Li2HfTh,0.396132673749999,4.0
540955,ThGaRe2,0.39614220625,4.0
471689,DyUMn2,0.396183195186783,4.0
519795,SmNp2Sn,0.396188667037199,4.0
367825,Na2AcSc,0.396277046449176,4.0
510266,UAl2Bi,0.3963114675,4.0
957671,NpScFe,0.396319255416666,3.0
385846,La2NpSn,0.3963252135997,4.0
401769,Ac2VRu,0.39632550125,4.0
518390,Np2BiRu,0.396420164375,4.0
572667,UOsRu,0.396420198333333,3.0
400125,Pm2DyPa,0.396427152083333,4.0
493982,PaBeSn2,0.396447601574399,4.0
454333,PaIn2Fe,0.3964754525,4.0
442489,U2PaTa,0.3965145575,4.0
504681,PuNpRu2,0.396515987812499,4.0
499754,AcBe2Pb,0.396584953125,4.0
472103,PuMn2Pt,0.39659270810345,4.0
528716,NpNi2Mo,0.3966133828125,4.0
394662,Mg2PaTl,0.396617414166665,4.0
552338,AcTc2Ge,0.396649369375001,4.0
519753,Np2UMo,0.396690711875001,4.0
446212,SrLi2Pu,0.3966943175,4.0
406936,GdPa2Pb,0.396735263125001,4.0
409083,SmPa2Pb,0.396739320625001,4.0
386995,LiPaCr2,0.39678843,4.0
369107,AcNdOs2,0.396810139375,4.0
462826,AcPu2Zr,0.396866468125001,4.0
326615,ThU,0.3968782625,2.0
490901,Ce2USi,0.39687944125,4.0
403970,Ac2TlMo,0.396882365,4.0
480238,DyTh2Np,0.396890158645832,4.0
440636,U2PaV,0.3968956625,4.0
1207256,Y2ThSc2,0.39691502,5.0
381891,Yb2PuTh,0.39693771,4.0
880742,LiPuCd,0.396978976666666,3.0
373982,Sm2PuPt,0.396979673750001,4.0
510060,KPuAl2,0.39699093125,4.0
862102,AcHfAu,0.396993899166667,3.0
514702,NpNiHg2,0.397002887829365,4.0
520075,ThNp2Ru,0.397018148124999,4.0
572322,UOsAu,0.397029208333334,3.0
519068,YbNp2Ge,0.397032471875001,4.0
932249,PaBeHg,0.397057238344577,3.0
409128,DyPa2Ni,0.397106895833333,4.0
404658,PuCu2Pt,0.3971606475,4.0
526929,PuTaFe2,0.397160699999999,4.0
468589,RbNpPd2,0.3971877953125,4.0
377771,CsAcSi2,0.397247723125,4.0
487784,AcNb2Te,0.397290074791667,4.0
448589,SmPaMo2,0.397293988125002,4.0
514061,PaFeHg2,0.397295100016866,4.0
479471,AcEuTh2,0.397322535624999,4.0
904778,AcLaMn,0.397332159568966,3.0
476318,NaLu2Pu,0.397357412287088,4.0
442052,U2BeNi,0.3973682875,4.0
461070,LiPu2Fe,0.397371042500001,4.0
547075,PaSiBi2,0.39737376625,4.0
402901,KAc2Lu,0.39739653375,4.0
551634,AcYTc2,0.397421594375,4.0
536699,Nd2TmPa,0.3974223925,4.0
484001,PuZn2Fe,0.39744825,4.0
561807,AcNdTi2,0.397452314981869,4.0
899514,BaNpPd,0.397503270416666,3.0
518422,Np2TiPd,0.397505709678434,4.0
462231,CaHoPu2,0.397520236666669,4.0
475641,YLu2Np,0.397522774062499,4.0
932209,NpBeRu,0.397546490416668,3.0
409003,NdPa2Ni,0.39755728375,4.0
436117,Tm2LuNp,0.3975859215625,4.0
408518,LiPa2Nb,0.3975939325,4.0
958033,ScUFe,0.39759431,3.0
402794,Ac2MoIr,0.39760394875,4.0
502323,AcHgRu2,0.397618281883434,4.0
408054,ThScPa2,0.397631486250001,4.0
530202,CeNpNi2,0.397650260937501,4.0
407225,Pa2CdFe,0.3976710875,4.0
531269,NpTa2Mo,0.3976982078125,4.0
516995,UFeAu2,0.39775570375,4.0
924236,MgUSn,0.39778133299404317,3.0
382714,AcYb2Mn,0.397801862176725,4.0
442278,U2BePd,0.397813082500001,4.0
440145,ErU2As,0.39782431125,4.0
973331,UReRh,0.3978802633333333,3.0
403892,Ac2LuCo,0.397880880000001,4.0
883679,ErThMo,0.397902569999999,3.0
1360555,Pa3MnO,0.397937600381876,5.0
496388,Dy2PuBe,0.397967824166664,4.0
406974,LuHfPa2,0.3980064175,4.0
833745,AcAlCr,0.398012297499999,3.0
455747,AcHo2Pa,0.398037113958335,4.0
514409,MgNpHg2,0.398069455537698,4.0
474693,EuLu2Pa,0.39809156,4.0
309469,Pu3N,0.398115608664124,4.0
391906,PuV2B,0.398174200000001,4.0
979264,BaPaBi,0.398231461666667,3.0
949897,PrNpSb,0.398248779583332,3.0
408550,NdPa2Pb,0.398274486250001,4.0
441300,U2TiSb,0.398349132803434,4.0
409771,Y2PuPt,0.3983599625,4.0
399451,Pm2PuSb,0.39839084,4.0
391090,Pr2ScPa,0.39839499,4.0
479384,NaDyTh2,0.39842858062042,4.0
526585,TmNpFe2,0.3984522253125,4.0
478203,YNpB2,0.3984867915625,4.0
407703,PrPuPa2,0.398501333125001,4.0
461766,TbPu2Cd,0.398504263833333,4.0
507748,Eu2PaGa,0.39851206375,4.0
980744,AcGdCd,0.398531668333334,3.0
973178,YPuRe,0.3985799633333329,3.0
462549,Pu2CoW,0.398581435000001,4.0
468961,UBPd2,0.398585271249999,4.0
543646,Sr2ThCd,0.39860459,4.0
481246,Th2MnB,0.398648316551725,4.0
935082,AcIrRu,0.398695084166666,3.0
909048,AcSiB,0.3987089925,3.0
483732,NaUZn2,0.398717858537088,4.0
375742,Sm2GdPa,0.398720861875001,4.0
501097,PaBe2W,0.39872636,4.0
579668,NpTlSi,0.398726887083332,3.0
473832,PuMn2Sn,0.398746588890649,4.0
537948,Nd2YPa,0.39875319625,4.0
914655,UZnPd,0.398793538333334,3.0
479360,TbTh2Cu,0.398800953833332,4.0
461764,Pu2UBe,0.39880576875,4.0
370440,AcLaOs2,0.398852615625,4.0
483222,NpZn2Ru,0.3989062353125,4.0
904932,PaMnRe,0.398915283735634,3.0
500949,NpBe2Zn,0.3989234153125,4.0
552640,ThTc2Ag,0.398946273125,4.0
447426,Li2PaCd,0.3989513425,4.0
555185,PuBeCd2,0.398996275,4.0
481695,Th2UHg,0.399030815008433,4.0
372348,PaTl2Hg,0.399048001258433,4.0
562164,TbPaTi2,0.399053074440201,4.0
941945,PuHfAl,0.399057958333332,3.0
407609,TbPa2Ru,0.399097573833334,4.0
438819,Er2URu,0.39911126875,4.0
403293,Ac2PaAl,0.399137843749999,4.0
542450,URe2Sb,0.399140587500002,4.0
479270,TmTh2U,0.39914107375,4.0
391499,AcV2Sn,0.399143103912199,4.0
395087,AcMg2Np,0.399144366354165,4.0
413913,ThCo2B,0.3992303975,4.0
452837,LuPuIn2,0.399230541250001,4.0
461402,CsPu2Ge,0.399241693750001,4.0
444353,Ca2ThAg,0.399243098125,4.0
402010,Ac2DyBe,0.399245729583333,4.0
402426,CaAc2Tc,0.399286695,4.0
553252,YbNpTc2,0.399292772812499,4.0
973939,AcLuRe,0.39931122416666653,3.0
552619,PuBeTc2,0.399321067500001,4.0
529745,NaUNi2,0.399324036037088,4.0
440633,U2MnAl,0.399351229051724,4.0
536501,BaNd2Pu,0.399364175,4.0
462698,LiPu2Be,0.3993657975,4.0
525224,AcPmFe2,0.399373859999999,4.0
418865,Ba2PuZn,0.3994012225,4.0
412567,PuThCo2,0.3994085225,4.0
385977,La2ScPa,0.39941874625,4.0
385598,La2MgNp,0.399428695520833,4.0
320055,U3H,0.399477143203955,4.0
519103,ThNp2Si,0.399477229375,4.0
495556,Dy2UCd,0.399480472916665,4.0
402244,Ac2EuV,0.399490756250001,4.0
479676,CeTh2Re,0.399507554374999,4.0
481124,NaTh2Ti,0.399539736340522,4.0
370977,ThBeTl2,0.3995564725,4.0
347240,TbPu3,0.399584061333332,4.0
508123,Eu2PaTl,0.39959318625,4.0
957729,YbPuFe,0.399604509999998,3.0
536704,Nd2ErPa,0.399608425,4.0
369111,UTcOs2,0.399665437500001,4.0
961123,GdUNi,0.399671349166668,3.0
407753,DyPa2Pb,0.399686818333333,4.0
505779,UCdAg2,0.399688857499999,4.0
501367,LaPaBe2,0.39970115,4.0
471704,AcYbMn2,0.39970183872845,4.0
310573,UW3,0.39972537125,4.0
469094,K2AcHg,0.399759264383433,4.0
956586,AcEuFe,0.399800957499999,3.0
346682,Nd3Np,0.3998181390625,4.0
539237,NpAlW2,0.399825107812502,4.0
369831,ThCrOs2,0.399827092500001,4.0
392482,PuV2Tc,0.39984992125,4.0
529219,PuNi2Ru,0.399880187500001,4.0
461213,TmPu2Cr,0.399948965,4.0
403653,Ac2ErCr,0.39996986875,4.0
362365,Sc2UTi,0.399970472803433,4.0
484453,PuSb2Au,0.39999897,4.0
504712,BaPaRu2,0.400039055000001,4.0
551564,PuTc2Mo,0.400094295000001,4.0
407593,ThPa2Ta,0.400111855,4.0
407562,GdPa2Re,0.400113276875,4.0
481185,ErTh2U,0.400118858749999,4.0
491794,KAcCe2,0.400156033125,4.0
526338,NpCrFe2,0.400156102812501,4.0
407653,Pa2MoPb,0.40020383,4.0
447758,DyUMo2,0.400260647083332,4.0
500754,AcBe2Tl,0.400266266875001,4.0
914302,PuZnRu,0.400284756666667,3.0
407380,PrPa2Tc,0.400285329375,4.0
461557,BaPu2Zn,0.400292285000001,4.0
479694,EuTh2Mn,0.400298071551725,4.0
527218,PuZnFe2,0.400298612499999,4.0
397016,PuBTe2,0.400321220833335,4.0
1250072,Np2Si,0.4003399525,3.0
436165,Tm2NpSc,0.4004193565625,4.0
390597,Pr2NpPt,0.4004369740625,4.0
462848,GdPu2Nb,0.400442548125,4.0
408459,Pa2MnIn,0.400478801551725,4.0
480567,CaEuTh2,0.400485522499999,4.0
398146,NpTe2Os,0.400567513645836,4.0
413668,AcUCo2,0.400571516875,4.0
399585,Pm2UPb,0.40060962,4.0
854074,ThPaCu,0.400685713333334,3.0
435372,Tm2UOs,0.400686326250001,4.0
477047,ThGaB2,0.400691076249999,4.0
405301,PmUCu2,0.400691845625,4.0
407735,HoPa2Pb,0.400698076666668,4.0
918491,PuNbPd,0.400817296666666,3.0
407863,NaPa2Sb,0.400852926037088,4.0
481189,PrTh2Mo,0.400856715624999,4.0
442272,U2ReSb,0.400860265,4.0
531472,PaTa2Te,0.400883621666667,4.0
449452,NpMo2Pt,0.4009114628125,4.0
420520,PuCdGe2,0.400911845,4.0
503829,SrNpRu2,0.4009962328125,4.0
407245,TmPa2Pb,0.401054927500001,4.0
390538,Pr2UPd,0.4010561125,4.0
416796,Hf2UHg,0.401057267508432,4.0
449135,ThCrMo2,0.401058415,4.0
370191,AcPuOs2,0.401062263125,4.0
572183,NaThOs,0.401069656382784,3.0
860692,UCoRe,0.401081273333334,3.0
443524,Ca2PaPt,0.401093990000001,4.0
378302,AcSi2W,0.401106343125,4.0
501149,PaBe2Hg,0.401108331258432,4.0
364780,PuRePt2,0.401109968749999,4.0
476508,GdLu2Np,0.401198638437499,4.0
930704,YPaPb,0.401224081666667,3.0
519532,Np2UPa,0.401225814375001,4.0
309687,UCu3,0.401283386250001,4.0
551237,PuTc2W,0.401336010000001,4.0
550973,AcTc2As,0.401338759375,4.0
519136,PuNp2Re,0.401345759374999,4.0
407878,ErPa2Pb,0.401346665000001,4.0
941952,NpAlBi,0.401372122083334,3.0
408211,LuPa2Zn,0.401372876250001,4.0
476650,AcLu2Nb,0.401396173124999,4.0
555787,UZnCd2,0.40144268125,4.0
366148,Na2ThGa,0.401447068324176,4.0
518710,LiPuNp2,0.401461018125,4.0
533467,Tb2ThHg,0.401465246425098,4.0
474083,NpMn2B,0.401468598415949,4.0
440042,U2TiTe,0.401471770720102,4.0
518697,PmNp2Sn,0.401475425787199,4.0
362256,Sc2PaFe,0.4015208,4.0
526073,NpFe2Au,0.4015290178125,4.0
374712,Sm2NpZn,0.4015643190625,4.0
475665,Lu2PaTi,0.401576466553435,4.0
894997,BaPuGa,0.401580665,3.0
494896,Dy2ThNb,0.401617454166664,4.0
851749,PaCuAg,0.4016296275,3.0
544709,Sr2AcTh,0.401635070625,4.0
481145,LaTh2V,0.4016379575,4.0
882579,HoThMo,0.401677375555556,3.0
440055,U2TaSi,0.401719348749999,4.0
562890,AcPuTi2,0.401721453731868,4.0
542655,ThRe2Sn,0.4017543382872,4.0
551383,AcGaTc2,0.401765299375,4.0
392885,PuV2Re,0.401802176249999,4.0
536395,Nd2HoPa,0.401824204166667,4.0
855023,PmPaAu,0.4018275425,3.0
517554,Np2TcOs,0.401863399375001,4.0
481438,YbTh2V,0.4018675725,4.0
445643,Li2AcCo,0.401882448125,4.0
914340,PaZnTc,0.401910705000001,3.0
391307,GdThV2,0.401915660625,4.0
462520,Pu2FeMo,0.401968842499999,4.0
527182,MgNpFe2,0.401973575520832,4.0
551379,PuTc2B,0.4020070725,4.0
971187,PaSnW,0.402013911049599,3.0
475534,Lu2URu,0.402030411250001,4.0
386974,PaCr2Bi,0.402034518750001,4.0
440858,HfU2Ge,0.402046090000001,4.0
361452,ThSc2U,0.402056366250001,4.0
481415,Th2NpSn,0.402074348599699,4.0
519815,LiNp2Pd,0.402139750625001,4.0
478903,GdUB2,0.402186661875001,4.0
469450,K2BaAc,0.402197670625,4.0
304049,Ce3Np,0.4022049996875,4.0
462437,LiCePu2,0.402259335625001,4.0
563182,AcTi2Zn,0.402261508731868,4.0
562402,YbPuTi2,0.402267888106868,4.0
478057,YbPuB2,0.402333775,4.0
440413,HoU2As,0.402353617916667,4.0
563414,AcPrTi2,0.402391169356869,4.0
556259,Zr2NpTi,0.402392794365936,4.0
393893,Mg2PaAs,0.402433536666665,4.0
